Topic,Words,Frequency,Timestamp
14,"fbi, mueller, agent, bureau, record",19,2007.25
15,"student, class, teacher, teaching, school",9,2007.25
19,"guantanamo, detainee, prison, prisoner, detention",51,2007.25
20,"french, hicheur, france, vimont, store",7,2007.25
24,"german, germany, raf, breininger, klar",6,2007.25
25,"nuclear, weapon, material, uranium, proliferation",17,2007.25
26,"camera, city, grant, money, homeland",8,2007.25
27,"korea, north, nuclear, korean, pyongyang",30,2007.25
29,"nypd, camera, kelly, police, york",11,2007.25
30,"brown, britain, blair, british, miliband",10,2007.25
32,"senate, provision, patriot, bill, feingold",6,2007.25
33,"noordin, indonesia, indonesian, jakarta, jemaah",12,2007.25
34,"yemen, yemeni, qaida, al, elbaneh",12,2007.25
38,"anthrax, ricin, disease, health, hospital",11,2007.25
40,"uighur, chinese, xinjiang, china, beijing",16,2007.25
42,"obama, war, barack, president, afghanistan",17,2007.25
43,"afghan, karzai, afghanistan, taliban, civilian",18,2007.25
44,"medal, ribbon, service, marine, expeditionary",8,2007.25
45,"interrogation, torture, detainee, waterboarding, cia",23,2007.25
51,"baghdad, iraqi, sunni, iraq, sectarian",8,2007.25
53,"abortion, tiller, clinic, parenthood, doctor",7,2007.25
58,"australia, australian, haneef, melbourne, sydney",7,2007.25
66,"padilla, cooke, hassoun, jayyousi, jose",9,2007.25
76,"chechnya, republic, moscow, russia, chechen",7,2007.25
77,"algeria, algerian, rice, tunisia, bouteflika",6,2007.25
79,"afghanistan, troop, taliban, bean, afghan",16,2007.25
91,"holder, leahy, kavanaugh, confirmation, mukasey",8,2007.25
93,"cheney, obama, dick, vice, guantanamo",15,2007.25
98,"giuliani, mccain, mayor, rudy, republican",6,2007.25
100,"hamdan, guantanamo, trial, bahlul, sentence",18,2007.25
105,"charity, holy, land, elashi, foundation",11,2007.25
122,"hasan, hood, fort, army, galligan",17,2007.25
133,"arian, al, iiit, testify, professor",6,2007.25
170,"cozen, saudi, lawsuit, arabia, court",7,2007.25
172,"africa, patman, african, houdek, continent",6,2007.25
173,"shnewer, duka, dix, omar, bakalli",7,2007.25
181,"zazi, denver, najibullah, afzali, york",16,2007.25
190,"zazi, vinas, khan, shukrijumah, plot",8,2007.25
195,"mugabe, bennett, mdc, zimbabwe, apos",8,2007.25
221,"megahed, mohamed, kuck, humphries, tampa",11,2007.25
232,"libel, ehrenfeld, mahfouz, book, author",7,2007.25
233,"sadequee, ahmed, duffey, martin, georgia",10,2007.25
234,"zazi, apartment, akbari, amanullah, monday",6,2007.25
237,"marri, court, supreme, ruling, detention",7,2007.25
272,"mccain, obama, campaign, senator, scheunemann",9,2007.25
275,"batiste, lemorin, miami, jury, juror",7,2007.25
-1,"obama, said, american, terrorism, year",945,2009.8
0,"pakistan, pakistani, india, indian, mumbai",140,2009.8
1,"palestinian, israel, israeli, hamas, gaza",35,2009.8
2,"insurance, risk, backstop, insurer, coverage",30,2009.8
3,"gun, crow, loughner, glasser, white",15,2009.8
4,"film, movie, novel, character, play",56,2009.8
5,"flight, passenger, airport, airline, plane",38,2009.8
6,"muslim, islam, religion, qadri, faith",33,2009.8
7,"libya, libyan, qaddafi, gadhafi, megrahi",16,2009.8
8,"iran, iranian, sanction, nuclear, mek",23,2009.8
9,"democracy, iraq, american, war, saddam",7,2009.8
10,"saudi, arabia, kingdom, shiite, al",10,2009.8
12,"laden, bin, al, qaida, qaeda",81,2009.8
13,"turkey, turkish, kurdish, ankara, perry",6,2009.8
14,"fbi, venizelos, mueller, fedarcyk, agent",15,2009.8
15,"student, class, teacher, school, curriculum",15,2009.8
16,"nigeria, boko, haram, colloquium, achebe",6,2009.8
19,"guantanamo, detainee, prison, obama, bay",42,2009.8
20,"french, france, paris, hollande, sarkozy",21,2009.8
21,"egypt, egyptian, brotherhood, morsi, mubarak",11,2009.8
23,"syrian, assad, syria, opposition, damascus",32,2009.8
24,"german, germany, berlin, hamburg, frankfurt",19,2009.8
25,"nuclear, weapon, material, uranium, summit",25,2009.8
26,"grant, homeland, county, emergency, money",18,2009.8
27,"korea, north, korean, kim, nuclear",11,2009.8
28,"canadian, canada, csis, arar, toronto",12,2009.8
29,"nypd, kelly, police, york, mosque",45,2009.8
30,"manningham, buller, britain, inquiry, british",9,2009.8
32,"provision, senate, patriot, bill, autopen",14,2009.8
33,"indonesia, bashir, indonesian, jakarta, bali",27,2009.8
34,"yemen, yemeni, al, qaida, saleh",42,2009.8
39,"exhibit, betcher, spy, saboteur, klan",6,2009.8
42,"obama, strategy, coulter, muslim, president",13,2009.8
43,"afghan, karzai, afghanistan, taliban, kabul",23,2009.8
44,"medal, ribbon, service, army, marine",28,2009.8
45,"torture, interrogation, waterboarding, detainee, cia",11,2009.8
47,"shabab, somalia, hammami, somali, mostafa",12,2009.8
50,"muslim, king, hearing, radicalization, community",50,2009.8
51,"baghdad, sunni, iraqi, shiite, maliki",24,2009.8
52,"kidd, ashcroft, witness, material, hussayen",6,2009.8
66,"padilla, cooke, sentence, ayala, sassman",8,2009.8
70,"food, disease, agriculture, animal, usda",7,2009.8
71,"norway, breivik, norwegian, sweden, danish",24,2009.8
75,"alert, color, warning, system, coded",11,2009.8
76,"caucasus, moscow, russian, chechen, chechnya",12,2009.8
77,"algeria, algiers, algerian, sipp, kabylie",6,2009.8
79,"afghanistan, afghan, troop, taliban, poppy",13,2009.8
80,"london, britain, men, arrested, british",19,2009.8
82,"homegrown, threat, napolitano, report, hamilton",9,2009.8
84,"rendell, bulletin, contract, drilling, institute",26,2009.8
85,"mexico, cartel, mexican, drug, border",11,2009.8
89,"port, coast, seaport, florida, guard",10,2009.8
91,"mueller, comey, wainstein, kavanaugh, fbi",10,2009.8
93,"cheney, obama, vice, dick, biden",11,2009.8
94,"computer, hacker, cyber, cybersecurity, system",12,2009.8
96,"benghazi, consulate, ambassador, stevens, libya",35,2009.8
100,"guantanamo, hamdan, mohammed, defendant, hearing",15,2009.8
102,"begolly, cleveland, kent, affidavit, stillwater",14,2009.8
103,"judge, ali, stewart, sentence, hage",7,2009.8
107,"drone, strike, obama, brennan, yemen",13,2009.8
109,"abdulmutallab, intelligence, obama, christmas, information",17,2009.8
122,"hasan, hood, fort, shooting, army",7,2009.8
124,"masri, mustafa, prosthetic, shroff, bary",13,2009.8
128,"trial, guantanamo, ghailani, mohammed, military",13,2009.8
137,"fbi, aclu, merton, pittsburgh, information",12,2009.8
139,"chicago, betterly, chase, molotov, cocktail",20,2009.8
144,"memorial, partridge, veteran, newberry, dakota",7,2009.8
146,"fusion, center, report, homeland, dhs",14,2009.8
149,"amendment, court, bond, breyer, judge",9,2009.8
153,"temple, sikh, oak, creek, gunman",24,2009.8
155,"gang, morale, bronx, statute, christening",13,2009.8
157,"percent, freedom, surveillance, norc, email",7,2009.8
163,"platform, convention, romney, paul, delegate",10,2009.8
168,"daoud, durkin, chicago, adel, agent",6,2009.8
179,"fertig, law, material, lawyer, speech",12,2009.8
181,"zazi, denver, afzali, najibullah, york",6,2009.8
184,"provision, authorization, detention, indefinite, military",22,2009.8
186,"posada, cuban, carriles, bosch, castro",6,2009.8
188,"miranda, suspect, exception, shahzad, holder",18,2009.8
189,"warsame, ghailani, trial, lindh, guantanamo",9,2009.8
190,"shukrijumah, zazi, medunjanin, ahmedzay, qaida",10,2009.8
192,"shahzad, bridgeport, square, suv, faisal",18,2009.8
197,"qatada, othman, jordan, britain, abu",8,2009.8
201,"walsh, gaertner, joe, murkowski, republican",7,2009.8
216,"ethiopia, meles, ethiopian, journalist, nega",7,2009.8
230,"obama, bush, sept, pfiffner, war",7,2009.8
235,"shabab, ahmed, somali, somalia, mahamud",7,2009.8
238,"abdulmutallab, detroit, underwear, awlaki, passenger",15,2009.8
254,"ferhani, pimentel, mamdouh, vance, manhattan",9,2009.8
255,"masri, extradition, hamza, britain, british",9,2009.8
274,"thaksin, thai, bangkok, thailand, bout",9,2009.8
289,"laden, bin, war, terror, decade",6,2009.8
292,"headley, rana, mumbai, kashmiri, chicago",7,2009.8
-1,"obama, american, terrorism, terrorist, said",607,2012.35
0,"pakistan, pakistani, india, sharif, taliban",56,2012.35
1,"palestinian, israeli, israel, hamas, gaza",36,2012.35
2,"insurance, risk, insurer, tria, coverage",79,2012.35
3,"gun, shooting, wolf, gilley, rohr",9,2012.35
4,"movie, iron, film, paw, studio",18,2012.35
5,"airport, flight, airline, dry, passenger",16,2012.35
6,"muslim, islam, religion, religious, nussbaum",24,2012.35
8,"rouhani, iran, iranian, sanction, nuclear",7,2012.35
10,"saudi, arabia, kingdom, king, bahrain",19,2012.35
13,"turkey, turkish, ankara, sanli, dhkp",14,2012.35
14,"mueller, fbi, cyber, bureau, towery",6,2012.35
15,"student, course, class, taught, professor",9,2012.35
16,"boko, haram, nigeria, nigerian, girl",13,2012.35
17,"ireland, belfast, northern, ira, mabel",6,2012.35
19,"detainee, guantanamo, transfer, obama, prison",11,2012.35
20,"french, france, mali, syria, paris",14,2012.35
21,"brotherhood, morsi, egypt, egyptian, cairo",58,2012.35
23,"syrian, assad, syria, opposition, bashar",23,2012.35
25,"nuclear, uranium, material, reactor, enriched",10,2012.35
26,"cuomo, grant, psta, transit, reddish",10,2012.35
27,"korea, north, sony, korean, kim",14,2012.35
28,"canadian, canada, harper, ottawa, parliament",27,2012.35
29,"nypd, kelly, mosque, bratton, commissioner",21,2012.35
30,"cameron, britain, british, parker, blair",7,2012.35
34,"yemen, yemeni, qaida, al, arabian",18,2012.35
40,"xinjiang, uighur, china, chinese, beijing",33,2012.35
42,"obama, war, president, barack, islamic",21,2012.35
44,"medal, ribbon, army, service, ingram",6,2012.35
45,"torture, interrogation, waterboarding, cia, technique",17,2012.35
47,"shabab, somalia, somali, kenya, nairobi",26,2012.35
51,"sunni, baghdad, iraqi, anbar, maliki",17,2012.35
58,"australian, australia, sydney, abbott, azari",13,2012.35
61,"patriot, act, cate, nsa, revision",6,2012.35
62,"cuba, cuban, list, castro, tampa",6,2012.35
65,"sochi, olympics, game, olympic, athlete",25,2012.35
66,"padilla, cooke, brig, sentence, appeal",7,2012.35
67,"tsarnaev, tamerlan, boston, dzhokhar, brother",56,2012.35
76,"volgograd, moscow, russian, russia, sochi",9,2012.35
78,"voter, percent, poll, economy, likely",6,2012.35
87,"boston, marathon, runner, krause, finish",44,2012.35
92,"nsa, phone, record, collection, data",39,2012.35
96,"benghazi, email, machen, talking, ambassador",8,2012.35
107,"drone, strike, obama, shami, use",19,2012.35
108,"definition, violence, goal, word, hoffman",7,2012.35
115,"ruqai, libi, ghaith, abu, al",22,2012.35
122,"hasan, hood, fort, army, shooting",7,2012.35
124,"mustafa, dratel, mcginley, mostafa, masri",7,2012.35
131,"iraq, maliki, baghdadi, sunni, iraqi",8,2012.35
139,"betterly, chicago, chase, alvarez, activist",6,2012.35
141,"miranda, greenwald, guardian, snowden, rusbridger",27,2012.35
144,"veteran, memorial, dakota, hanson, riley",6,2012.35
160,"bank, plaintiff, arab, transaction, hamas",13,2012.35
177,"osmakac, tragos, tampa, agent, amir",18,2012.35
182,"keinon, israel, elli, williams, sullivan",6,2012.35
187,"snowden, nsa, surveillance, privacy, tor",20,2012.35
197,"qatada, jordan, othman, abu, jordanian",9,2012.35
211,"khan, mohamud, khalid, shah, mehanna",7,2012.35
225,"malaysia, passport, stolen, plane, airline",15,2012.35
242,"opera, klinghoffer, met, gelb, leon",9,2012.35
263,"database, list, watch, suspected, datamart",7,2012.35
-1,"isi, islamic, trump, attack, terrorism",1014,2014.9
0,"pakistan, india, pakistani, indian, modi",73,2014.9
1,"palestinian, israel, israeli, arafat, jewish",37,2014.9
2,"insurance, coverage, risk, insurer, tria",27,2014.9
3,"gun, shooting, white, trump, mass",155,2014.9
4,"film, character, minhaj, keret, play",20,2014.9
5,"airport, passenger, tsa, airline, flight",12,2014.9
6,"muslim, islam, religion, faith, islamic",61,2014.9
8,"iran, iranian, sanction, nuclear, deal",30,2014.9
10,"saudi, arabia, nimr, shiite, kingdom",35,2014.9
11,"gun, bill, democrat, ryan, vote",8,2014.9
13,"turkey, turkish, erdogan, istanbul, kurdish",29,2014.9
14,"fbi, rahami, bureau, mateen, investigation",8,2014.9
15,"student, class, catsam, course, crowther",19,2014.9
16,"nigeria, haram, boko, buhari, nigerian",16,2014.9
18,"spain, basque, puppeteer, satty, spanish",15,2014.9
19,"guantanamo, detainee, slahi, namo, guant",10,2014.9
20,"french, france, paris, molins, hollande",37,2014.9
21,"egypt, egyptian, sisi, sinai, brotherhood",22,2014.9
22,"trump, clinton, candidate, cruz, republican",109,2014.9
23,"assad, syrian, aleppo, syria, bashar",37,2014.9
24,"germany, german, berlin, merkel, refugee",36,2014.9
25,"nuclear, material, plant, weapon, summit",10,2014.9
27,"korea, north, kim, korean, pyongyang",29,2014.9
28,"canadian, canada, edmonton, toronto, trudeau",13,2014.9
29,"nypd, blasio, dietl, de, city",8,2014.9
30,"britain, blair, british, eu, london",9,2014.9
31,"london, bridge, police, knife, british",30,2014.9
33,"indonesia, indonesian, jakarta, santoso, militant",11,2014.9
36,"budget, billion, sander, spending, sinema",7,2014.9
39,"video, york, explosion, medium, attack",7,2014.9
42,"obama, islamic, isi, islam, muslim",26,2014.9
46,"animal, gazzola, fur, vandalizing, aeta",7,2014.9
47,"shabab, somalia, ivory, somali, mogadishu",8,2014.9
53,"parenthood, abortion, dear, clinic, planned",18,2014.9
58,"australian, australia, sydney, melbourne, abbott",23,2014.9
61,"patriot, apple, privacy, act, surveillance",6,2014.9
62,"cuba, cuban, list, havana, castro",35,2014.9
68,"francis, pope, vatican, basilica, christmas",18,2014.9
71,"sweden, stockholm, finland, norway, truck",18,2014.9
72,"philippine, manila, marawi, duterte, casino",13,2014.9
73,"nato, trump, alliance, obsolete, european",12,2014.9
75,"alert, system, johnson, elevated, advisory",6,2014.9
81,"twitter, facebook, youtube, video, content",23,2014.9
90,"iran, victim, asset, iranian, court",10,2014.9
101,"child, parent, kid, adult, polisner",7,2014.9
102,"startt, mcmurry, eckersley, cook, count",6,2014.9
107,"drone, strike, killing, obama, macfarland",6,2014.9
108,"definition, abortion, violence, provider, clinic",13,2014.9
109,"picciolini, white, obama, supremacist, grant",8,2014.9
110,"refugee, syrian, hawana, cleveland, fear",27,2014.9
113,"london, subway, station, police, level",19,2014.9
114,"brussels, belgian, belgium, abdeslam, paris",25,2014.9
116,"chattanooga, jameson, abdulazeez, shooting, tennessee",16,2014.9
117,"artan, campus, columbus, student, ohio",12,2014.9
132,"qatar, tillerson, qatari, gulf, arabia",21,2014.9
134,"explosion, device, bomb, blast, cuomo",12,2014.9
140,"farook, marquez, malik, bernardino, san",29,2014.9
143,"paris, pray, france, french, muslim",25,2014.9
148,"collomb, paris, marseille, knife, assailant",7,2014.9
154,"somali, cloud, minnesota, luger, adan",23,2014.9
157,"percent, encryption, norc, protecting, poll",10,2014.9
162,"saudi, veto, jasta, arabia, override",22,2014.9
168,"daoud, pederson, durkin, chicago, lake",9,2014.9
175,"charlie, hebdo, paris, france, coulibaly",11,2014.9
176,"japan, abe, japanese, tokyo, goto",8,2014.9
178,"egyptair, egyptian, plane, crash, cairo",13,2014.9
185,"plane, choir, sochi, crash, russian",7,2014.9
193,"charlie, hebdo, speech, cartoon, freedom",16,2014.9
199,"tunisia, tunisian, tunis, bardo, ennahda",8,2014.9
207,"obama, bernardino, isil, oval, san",18,2014.9
212,"ban, visa, travel, order, trump",13,2014.9
217,"hardan, jayab, saeed, sacramento, omar",7,2014.9
223,"deterred, preach, deterring, financier, governance",8,2014.9
226,"jackson, caughman, black, sword, hate",8,2014.9
228,"abroad, student, study, studying, tcu",8,2014.9
229,"saipov, trump, manhattan, truck, penalty",13,2014.9
236,"khattala, benghazi, khatalla, abu, trial",7,2014.9
240,"mohamud, columbus, shamansky, abdirahman, aden",12,2014.9
250,"paris, kydd, fear, brussels, event",14,2014.9
259,"dear, cetin, clinic, colorado, domestic",9,2014.9
287,"vega, daughter, friend, trauma, kid",8,2014.9
-1,"trump, mr, state, people, domestic",909,2017.45
0,"pakistan, india, indian, kashmir, modi",236,2017.45
1,"palestinian, israel, israeli, hamas, gaza",32,2017.45
2,"insurance, risk, business, insurer, coverage",21,2017.45
3,"white, gun, shooting, supremacist, hate",132,2017.45
4,"film, minhaj, movie, character, story",48,2017.45
5,"tsa, airport, airline, alani, flight",14,2017.45
6,"muslim, islam, religion, islamophobia, faith",20,2017.45
7,"libya, libyan, ma, hifter, ud",9,2017.45
8,"iran, iranian, sanction, trump, nuclear",59,2017.45
9,"iraq, war, saddam, iraqi, bush",9,2017.45
10,"saudi, arabia, kingdom, hathloul, shiite",36,2017.45
12,"qaeda, al, masri, laden, bin",13,2017.45
13,"turkey, turkish, erdogan, brunson, cumhuriyet",28,2017.45
14,"sanborn, fbi, grenell, agent, bureau",9,2017.45
15,"student, class, course, professor, science",21,2017.45
16,"nigeria, nigerian, haram, boko, buhari",118,2017.45
18,"eta, spain, basque, spanish, rubalcaba",14,2017.45
19,"detainee, namo, guant, guantanamo, prisoner",11,2017.45
20,"french, france, paris, lafarge, tienne",11,2017.45
21,"egypt, egyptian, cairo, sissi, penny",17,2017.45
22,"trump, clinton, donald, miller, candidate",23,2017.45
23,"syrian, syria, assad, backed, damascus",17,2017.45
24,"german, germany, franco, vienna, austria",18,2017.45
26,"grant, county, davy, corning, equipment",7,2017.45
28,"canadian, canada, toronto, caliphate, chaudhry",28,2017.45
29,"nypd, currie, detective, kelly, york",10,2017.45
31,"london, khan, police, bridge, man",74,2017.45
32,"fisa, surveillance, senate, bill, house",12,2017.45
33,"indonesia, indonesian, jakarta, bali, aman",18,2017.45
40,"xinjiang, china, uighur, chinese, camp",16,2017.45
41,"sudan, sudanese, bashir, khartoum, israel",47,2017.45
43,"taliban, afghan, afghanistan, kabul, karzai",13,2017.45
44,"medal, army, ribbon, service, shad",13,2017.45
46,"bowdoinham, animal, donkey, fire, sculpture",6,2017.45
47,"shabab, somalia, somali, kenya, kenyan",14,2017.45
51,"iraqi, baghdad, iraq, sunni, kenani",8,2017.45
56,"stock, idaho, market, investor, percent",6,2017.45
58,"australia, australian, sydney, police, zealand",11,2017.45
69,"oklahoma, varnell, mcveigh, city, mccann",8,2017.45
71,"akilov, norway, stockholm, sweden, breivik",8,2017.45
72,"duterte, philippine, manila, filipino, rodrigo",8,2017.45
73,"nato, alliance, macron, trump, european",11,2017.45
79,"afghanistan, troop, taliban, afghan, war",7,2017.45
81,"facebook, content, twitter, zuckerberg, company",20,2017.45
85,"mexico, mexican, cartel, border, drug",20,2017.45
91,"kavanaugh, judge, confirmation, turley, leahy",11,2017.45
95,"immigration, immigrant, visa, diversity, homeland",12,2017.45
97,"pensacola, saudi, naval, base, alshamrani",42,2017.45
110,"refugee, syrian, mcgovern, unhcr, education",8,2017.45
112,"financial, bank, laundering, transaction, institution",11,2017.45
114,"belgian, belgium, brussels, abdeslam, geens",9,2017.45
116,"shooting, dayton, paso, betts, gunman",13,2017.45
117,"batavia, teen, kane, juvenile, sabbia",8,2017.45
125,"sri, lanka, tamil, lankan, nandakumar",12,2017.45
127,"whitmer, michigan, kidnap, governor, gretchen",34,2017.45
131,"baghdadi, isi, al, iraq, syria",7,2017.45
132,"qatar, emir, sabah, sheikh, kuwait",8,2017.45
136,"domestic, supremacist, law, militia, white",22,2017.45
144,"veteran, memorial, banner, aiken, honor",7,2017.45
147,"russia, putin, russian, gardner, vladimir",6,2017.45
148,"knife, paris, attacker, french, police",20,2017.45
169,"kong, hong, beijing, chinese, china",23,2017.45
175,"hebdo, charlie, paris, france, french",13,2017.45
183,"garcia, woodfield, javier, mall, suv",22,2017.45
191,"climate, warming, global, happer, particulate",8,2017.45
196,"tarrant, zealand, christchurch, mosque, brenton",21,2017.45
200,"alebbini, dayton, isi, almadaoji, anderson",16,2017.45
214,"strasbourg, chekatt, christmas, market, france",15,2017.45
226,"jackson, caughman, chesterfield, black, field",7,2017.45
251,"antifa, trump, stubbs, protest, domestic",13,2017.45
253,"teacher, caricature, albertville, macron, paty",11,2017.45
260,"utrecht, tanis, tram, netherlands, dutch",9,2017.45
261,"monsey, rabbi, thomas, hanukkah, orthodox",10,2017.45
276,"mgm, company, vega, mandalay, liability",11,2017.45
284,"grewal, jersey, kosher, anderson, fulop",10,2017.45
285,"rusesabagina, rwanda, rwandan, kagame, kigali",11,2017.45
286,"portland, rally, protester, proud, ore",9,2017.45
